,Value,Std err,t-test,p-value,Rob. Std err,Rob. t-test,Rob. p-value,CI_lower,CI_upper,WTP_mean,WTP_CI_lower,WTP_CI_upper
Mask_mandates_4_TV (including cable),0.1736392422310888,0.0770975358020849,2.2522022322066633,0.0243094950308968,0.0823372661355741,2.108877916169567,0.0349551208665288,0.0225280720590023,0.3247504124031752,-1.4745046549107748,-2.750991099342035,0.30641851979047985
Number_of_infections,-0.2122673680868096,0.0165547206385457,-12.822165515289344,0.0,0.0207246528241432,-10.242264123215028,0.0,-0.2447146205383592,-0.17982011563526,1.0,0.7561601903478994,1.1962235817305067
Number_of_infections_News apps or websites,-0.2120951846918773,0.0280324017052477,-7.566072537130223,3.8413716652030416e-14,0.0377658465433672,-5.616058002256734,1.9536310347234576e-08,-0.2670386920341629,-0.1571516773495918,1.0,0.5444465797846043,1.3138127624682698
Number_of_infections_Other,-0.0845708961119948,0.0360736000616498,-2.3443985620360337,0.0190577937887159,0.0468136179559544,-1.806544757800287,0.0708332895079797,-0.1552751522328285,-0.0138666399911611,1.0,-2.8396425485416135,1.9128686651347024
Number_of_infections_Radio or podcasts,-0.1165382676814834,0.0525898753503749,-2.215982960694591,0.0266926691269964,0.0676638381116136,-1.722312403994137,0.0850129419286167,-0.2196144233682184,-0.0134621119947484,1.0,-3.306017140851213,2.0228460966011026
Number_of_infections_TV (including cable),-0.1177610675237889,0.0226703671007872,-5.194493190174212,2.052782870354264e-07,0.0288276877700413,-4.0849987159278855,4.407706033204839e-05,-0.1621949870413319,-0.0733271480062458,1.0,0.23059011779787608,1.4328349863521037
SIGMA_PANEL_ASC2,0.3577174396479463,0.0288327396600069,12.406640640678525,0.0,0.0345518085468252,10.353074258418651,0.0,0.3012052699143325,0.41422960938156,-1.6852210628138231,-2.022332704462737,-1.267075457515181
School_closures_2,0.0254904788774942,0.0511534222459919,0.4983142428851191,0.6182625705345763,0.0538414225328684,0.4734362072609271,0.6359020032453406,-0.0747702287246499,0.1257511864796384,-0.12008665819547697,-0.5932779844332456,0.360221519872744
School_closures_2_News apps or websites,0.252518671783242,0.0837274404396004,3.015960722762148,0.0025616644020389,0.0916835077266805,2.7542431353742507,0.0058828047564034,0.0884128885216251,0.4166244550448589,-1.1905912534039385,-1.971782709535142,-0.23626218893702533
School_closures_2_Other,0.0136872352315741,0.1115428022142051,0.1227083680871617,0.9023380371742368,0.1167498319372324,0.1172355883041678,0.906673365969178,-0.2049366571082679,0.2323111275714162,-0.1618433274426759,-4.354714341235007,4.392974659431956
School_closures_2_Radio or podcasts,0.3325711970542456,0.1596706184640764,2.0828578247729976,0.0372641849180461,0.1847274475922836,1.8003345003081046,0.0718078364198768,0.0196167848646556,0.6455256092438355,-2.8537509924483575,-5.941756819035576,9.985014287257885
School_closures_2_TV (including cable),0.0952170451889995,0.0688590129765973,1.3827826027852064,0.1667315349298181,0.0721517567390896,1.319677433957942,0.1869427373578667,-0.0397466202451312,0.2301807106231302,-0.8085613283843976,-1.9544946729908181,0.60495340874315
School_closures_3,-0.253043184139456,0.0519405812919408,-4.871781906274476,1.1059621507492068e-06,0.0517576203690245,-4.889003442107538,1.0134772385761437e-06,-0.3548467234716601,-0.1512396448072519,1.1920964885943777,0.6429726847678467,1.6821460687460947
School_closures_3_News apps or websites,0.032100301711551,0.0844112506578255,0.3802846357729583,0.7037341392380272,0.0874033839484283,0.3672661201595079,0.7134205231380519,-0.133345749577787,0.1975463530008891,-0.15134856436361313,-0.9458324974156788,0.666625238319795
School_closures_3_Other,0.106601123506837,0.1124167882708201,0.9482669372302934,0.342993578072392,0.1201306359236715,0.8873766686340455,0.3748761405017837,-0.1137357815039705,0.3269380285176446,-1.260494193719648,-4.522667938020159,5.442208505776068
School_closures_3_Radio or podcasts,-0.0219497453029337,0.1652748354761367,-0.1328075459261488,0.8943455864421388,0.1927004377035168,-0.1139060479805705,0.9093122711795648,-0.3458884228361618,0.3019889322302944,0.18834796277327248,-5.089581245342227,4.918090439364841
School_closures_3_TV (including cable),0.0325844559016283,0.0699629234950006,0.4657389124677841,0.641402395597362,0.0710152798095814,0.4588372528982428,0.6463510408417388,-0.1045428741485729,0.1697117859518297,-0.27669973266033715,-1.49535773707394,1.0177907682492855
School_closures_4,0.1419325909371235,0.0661802207519007,2.144637617169737,0.0319818322083127,0.0671498365689945,2.113669938590122,0.0345434677782887,0.0122193582633981,0.2716458236108489,-0.6686500719181586,-1.2778181547876883,-0.021311272916471835
School_closures_4_News apps or websites,-0.0567307949211695,0.1077989479433889,-0.5262648291425065,0.5987042161549843,0.1126858100250426,-0.5034422249665863,0.6146533907165441,-0.2680167328902118,0.1545551430478727,0.2674779958045042,-0.7853259939725006,1.2819973684954442
School_closures_4_Other,-0.4043012569022898,0.1432891304531306,-2.821576595682778,0.0047788224029612,0.1507884929126378,-2.6812474154545027,0.0073348263364196,-0.6851479525904258,-0.1234545612141537,4.780619284994749,-13.06573918198842,8.562079948979624
School_closures_4_Radio or podcasts,-0.1465776969343041,0.2071244701024785,-0.707679285126389,0.479144444194455,0.2315370482769904,-0.6330636847324388,0.5266920559342387,-0.552541658335162,0.2593862644665538,1.2577645081778888,-7.525979077912256,6.250416459778092
School_closures_4_TV (including cable),-0.0595455025627645,0.0892942620294733,-0.6668457884013915,0.5048706417652853,0.0913717077791883,-0.651684246798408,0.5146048870944451,-0.2345622561405322,0.1154712510150031,0.5056467626767711,-1.2018221992512588,2.0376994699808004
School_closures_5,-0.2583099284820542,0.06625193798603,-3.8989037352616274,9.66291783521811e-05,0.0662303667461684,-3.9001736087622985,9.612373472034363e-05,-0.3881637269346731,-0.1284561300294353,1.2169083303299586,0.5407950632686437,1.8345459006113862
School_closures_5_News apps or websites,-0.1686608344218043,0.1084580754485698,-1.555078621156082,0.1199273458940974,0.1123225015459117,-1.5015765505619931,0.1332065031259488,-0.3812386623010012,0.0439169934573926,0.7952129354885046,-0.3175734347072018,1.7909464832026762
School_closures_5_Other,-0.0935273230244626,0.1444635226819892,-0.6474113415491499,0.5173657575742838,0.1398795697186659,-0.6686274715640774,0.5037331439114812,-0.3766758274811616,0.1896211814322361,1.105904363371142,-6.426356769622114,5.581740492875403
School_closures_5_Radio or podcasts,-0.2497461661097242,0.2013049125443416,-1.240636221705282,0.2147401647407114,0.1943059693114666,-1.285324207973192,0.1986790141789718,-0.6443037946966339,0.1448114624771854,2.1430399737219195,-8.85646816354016,6.370963443979809
School_closures_5_TV (including cable),-0.0024825595933525,0.08915281473325,-0.0278461156922586,0.9777848852040514,0.0921943935016961,-0.0269274464429001,0.9785176023552732,-0.1772220764705226,0.1722569572838174,0.02108132717844969,-1.5939421331975954,1.6269556750078453
Transit_2,0.0177610540876694,0.0364163119327245,0.4877224832784042,0.625746424229616,0.036625000731761,0.4849434466295336,0.6277164622923264,-0.0536149173004707,0.0891370254758095,-0.08367303108222353,-0.42216418390035015,0.2597182363042745
Transit_2_News apps or websites,0.0048876260406777,0.0601876185044532,0.0812065032996133,0.9352777277148268,0.0619020479735127,0.0789574206457453,0.937066490682282,-0.1130801062280505,0.1228553583094061,-0.02304449319666654,-0.6008315343052641,0.5593309468410711
Transit_2_Other,0.1609068722912516,0.0796130952949289,2.0211106187388843,0.0432683153662882,0.080650736390981,1.9951072921541912,0.0460311792113217,0.0048652055131908,0.3169485390693125,-1.9026270228728248,-3.9158704737912395,5.511633304920295
Transit_2_Radio or podcasts,0.0708312000319298,0.1180942942200349,0.5997851166285486,0.5486494535836419,0.1205296565480311,0.5876661566998124,0.5567563959891964,-0.1606336166393387,0.3022960167031984,-0.6077934865611879,-3.531459499585985,4.029097226330392
Transit_2_TV (including cable),0.058372655556756,0.04927024145356,1.1847446619837554,0.2361184181400086,0.0500217584669626,1.166945292323316,0.243232463410643,-0.0381970176922217,0.1549423288057338,-0.4956872146642535,-1.329000105036441,0.5023648302323491
