,Value,Std err,t-test,p-value,Rob. Std err,Rob. t-test,Rob. p-value,CI_lower,CI_upper,WTP_mean,WTP_CI_lower,WTP_CI_upper
Healthcare_restrictions_3,-0.436189104368371,0.0560585924767404,-7.780949986379924,7.105427357601002e-15,0.0576648009111129,-7.564217641897912,3.907985046680551e-14,-0.5460639456227823,-0.3263142631139598,1.3841655283550305,0.9797660660012368,1.7541073512703118
Healthcare_restrictions_3_Male,0.1292615276629029,0.0821644167576567,1.5732056864002175,0.1156711990599042,0.0853427495149472,1.514616395623199,0.1298695776580807,-0.0317807291821043,0.2903037845079101,-0.41018757447549437,-0.9198131390589426,0.11389254269675408
Healthcare_restrictions_3_Non-binary or Self-define or Prefer not to answer,0.0423180588999781,0.4499837893812991,0.094043518674668,0.9250745869967903,0.4412574482934719,0.0959033305015923,0.9235973494176206,-0.8396501682873682,0.9242862860873244,-0.13428854084071637,-2.9596329139876767,2.7092215196430818
Mask_mandates_2,0.0878834244342803,0.0608459516402198,1.4443594366628068,0.1486378946509921,0.0620498159914549,1.416336584243586,0.1566769813852289,-0.0313746407805505,0.2071414896491111,-0.2788818092828678,-0.6577750366404596,0.10608018188071633
Mask_mandates_2_Male,-0.254447578262237,0.089378810777383,-2.846844526674144,0.0044154921190848,0.0903857136359825,-2.815130489393419,0.004875743176226,-0.4296300473859079,-0.0792651091385661,0.8074423755128209,0.22809749708195792,1.3653626920254052
Mask_mandates_2_Non-binary or Self-define or Prefer not to answer,-0.0691224959600121,0.511906274108458,-0.1350295932207446,0.8925884765907834,0.318878355373573,-0.2167676005448334,0.8283894626281156,-1.0724587932125895,0.9342138012925656,0.21934746921350737,-2.9671793269461983,3.4324803181175065
Mask_mandates_3,0.128298267237289,0.0504175176788783,2.54471606584149,0.0109366626937856,0.0527957849954835,2.430085417770839,0.015095264795456,0.0294799325866875,0.2271166018878906,-0.4071308454957687,-0.7204285402765369,-0.0794582430460829
Mask_mandates_3_Male,-0.1933610145620421,0.0740556899256498,-2.611021715632815,0.0090272161348576,0.0787665528734079,-2.4548619624475396,0.0140938696070362,-0.3385101668163159,-0.0482118623077683,0.6135954525322186,0.13663552036769883,1.0735748473990152
Mask_mandates_3_Non-binary or Self-define or Prefer not to answer,0.2099334510490529,0.4391526761978317,0.4780420624249618,0.6326202675523451,0.3425416239832402,0.6128699006206747,0.5399623668450109,-0.6508057942986972,1.070672696396803,-0.6661850176461629,-3.409885498674953,2.1010259305684227
Mask_mandates_4,0.1137953737054542,0.0616855411385763,1.8447657523148464,0.0650716213581503,0.0632550023477532,1.798994063423604,0.0720196197923448,-0.0071082869261554,0.2346990343370638,-0.36110859256206046,-0.7437295945597906,0.03165077852150816
Mask_mandates_4_Male,-0.1464043658411127,0.0903990607445411,-1.6195341482013514,0.1053323853015841,0.0962163076648588,-1.5216169628029077,0.1281050847284981,-0.3235865249004133,0.0307777932181879,0.46458720396373415,-0.10989203917711804,1.0271340056016904
Mask_mandates_4_Non-binary or Self-define or Prefer not to answer,-0.1090862074788081,0.5536540223274113,-0.1970295583155692,0.8438044069526296,0.4620678583444898,-0.2360826564947525,0.813368531707396,-1.1942480912405344,0.976075676282918,0.34616492365117346,-3.1255441283058145,3.8189142992448923
Number_of_infections,-0.3151278481026375,0.0185361430202435,-17.00072381608635,0.0,0.0232037884652663,-13.580879198858048,0.0,-0.3514586884223149,-0.2787970077829602,1.0,0.8210684399408665,1.1512355365950302
Number_of_infections_Male,0.0132220310342789,0.0269823387144585,0.4900253893556621,0.6241159328103145,0.0342552864131698,0.3859851257642837,0.6995076847536117,-0.0396633528460598,0.0661074149146176,-0.04195767246178912,-0.2092435126782019,0.12815523676013202
Number_of_infections_Non-binary or Self-define or Prefer not to answer,-0.3091792115847752,0.1666706021130902,-1.8550314672469308,0.0635917331568425,0.1985891612769222,-1.5568785808689778,0.119499315718129,-0.6358535917264321,0.0174951685568816,0.9811231011360035,-0.08956535857485681,2.018442286830216
SIGMA_PANEL_ASC2,-0.3751536364570091,0.0384631039628009,-9.753597546881124,0.0,0.0473109653255256,-7.92952825789422,2.220446049250313e-15,-0.4505413202240991,-0.2997659526899192,1.1904807484193562,0.8973147044056491,1.451457901490709
School_closures_2,0.1341080228907976,0.0555618667933538,2.4136702135940364,0.0157927494161596,0.058234314150317,2.3029037921633604,0.0212842567558237,0.0252067639758242,0.2430092818057711,-0.4255670315976596,-0.7720479578466873,-0.07023106279915065
School_closures_2_Male,-0.0159481634180387,0.0815110974795446,-0.1956563451012412,0.844879155473397,0.0853325084125355,-0.186894346770379,0.8517434717275503,-0.1757099144779462,0.1438135876418688,0.050608549876062885,-0.4625540355171768,0.5573015683309084
School_closures_2_Non-binary or Self-define or Prefer not to answer,-0.5174391819052231,0.4914591529497246,-1.0528630483318238,0.2924037637782415,0.5493625235774579,-0.9418902085560016,0.3462488536364376,-1.4806991216866834,0.4458207578762372,1.6419976368978109,-1.4481823516290286,4.685365191827702
School_closures_3,-0.1755363644977126,0.0562383603396469,-3.1212923605449223,0.0018005917660168,0.0574704413034092,-3.054376484965315,0.0022552886081272,-0.2857635507634207,-0.0653091782320045,0.5570322190012867,0.19113772575742566,0.9066567659851568
School_closures_3_Male,0.1034089524965781,0.0827303350364336,1.249952057501494,0.2113170611654911,0.0860912823724216,1.2011547469956614,0.2296911795950156,-0.0587425041748317,0.2655604091679879,-0.3281492039475283,-0.8427752148735399,0.1918497615320664
School_closures_3_Non-binary or Self-define or Prefer not to answer,-0.3928680783626175,0.5175591688969754,-0.7590785787833686,0.4478055524420465,0.4801967792242621,-0.8181397613646628,0.4132773870829542,-1.4072840494006893,0.6215478926754543,1.2466942567216717,-2.030053929694269,4.4868374258858195
School_closures_4,0.1333198789410331,0.0721326842213613,1.8482589464146375,0.0645648916427179,0.0728618128839471,1.8297634064277597,0.0672853249330736,-0.0080601821328351,0.2746999400149015,-0.4230660023978923,-0.8701441505395362,0.03860925353141731
School_closures_4_Male,-0.1835042456807153,0.1059926426170775,-1.7312922968027695,0.0833996446673608,0.1052503923645177,-1.7435017728501965,0.0812460048863636,-0.3912498252101875,0.0242413338487566,0.5823168177156712,-0.0875508949718038,1.239436715629195
School_closures_4_Non-binary or Self-define or Prefer not to answer,0.3765652024578255,0.6013063032853134,0.6262452271004206,0.5311541063903773,0.5257992695991699,0.7161767317495338,0.4738822286716369,-0.8019951519813888,1.5551255568970397,-1.194960092308877,-4.941594486647986,2.566637388690161
School_closures_5,-0.3675550774965766,0.0716297582141197,-5.131318137328622,2.877201334960944e-07,0.0748439174913881,-4.9109545547087246,9.063409385223764e-07,-0.5079494035962514,-0.2271607513969018,1.1663681255388876,0.6828087150873987,1.6187779636319348
School_closures_5_Male,0.1137562869712749,0.1052029960043188,1.0813027317834647,0.2795624726679828,0.1085556168677087,1.0479078858711102,0.2946810486617153,-0.09244158519719,0.3199541591397399,-0.3609845580331712,-1.0208224436505153,0.3035524869993679
School_closures_5_Non-binary or Self-define or Prefer not to answer,-0.5806833677363678,0.5914507520760127,-0.9817949604394768,0.3262008714179591,0.5801424211209134,-1.0009324376149036,0.3168594730313931,-1.7399268418053526,0.5785601063326172,1.8426913750486391,-1.8898116618055427,5.518879577630781
Transit_2,-0.0055528323449333,0.0398643373735651,-0.1392932307615765,0.8892184388058462,0.0404528593846482,-0.1372667452783479,0.8908199550058973,-0.0836869335971209,0.0725812689072542,0.017620887453668445,-0.23091233179776585,0.26809243447079156
Transit_2_Male,0.0496699888100148,0.0585992274479681,0.847621905154265,0.3966485710309606,0.0605283379871968,0.8206071810615588,0.4118700559900268,-0.0651844969880026,0.1645244746080323,-0.15761853199923234,-0.5230559803311774,0.21113081294638195
Transit_2_Non-binary or Self-define or Prefer not to answer,0.1627051765651991,0.3154568752810676,0.5157762892954264,0.6060106646546743,0.3290783073411773,0.4944269279849914,0.621004700439703,-0.4555902989856933,0.7810006521160916,-0.5163148149071415,-2.49162683896522,1.441686858725252
